"2015-11-25 15:13:56.836592","AccumulateImages","STOP","00:00:00.026596","",""
"2015-11-25 15:13:56.985564","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:57.011730","AccumulateImages","STOP","00:00:00.026166","",""
"2015-11-25 15:13:57.157839","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:57.183886","AccumulateImages","STOP","00:00:00.026047","",""
"2015-11-25 15:13:57.324046","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:57.350157","AccumulateImages","STOP","00:00:00.026111","",""
"2015-11-25 15:13:57.491266","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:57.517130","AccumulateImages","STOP","00:00:00.025864","",""
"2015-11-25 15:13:57.664400","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:57.691698","AccumulateImages","STOP","00:00:00.027298","",""
"2015-11-25 15:13:57.839179","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:57.866144","AccumulateImages","STOP","00:00:00.026965","",""
"2015-11-25 15:13:58.012915","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:58.038958","AccumulateImages","STOP","00:00:00.026043","",""
"2015-11-25 15:13:58.187120","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:58.213662","AccumulateImages","STOP","00:00:00.026542","",""
"2015-11-25 15:13:58.361549","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:58.389441","AccumulateImages","STOP","00:00:00.027892","",""
"2015-11-25 15:13:58.535019","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:58.562395","AccumulateImages","STOP","00:00:00.027376","",""
"2015-11-25 15:13:58.709460","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:58.735807","AccumulateImages","STOP","00:00:00.026347","",""
"2015-11-25 15:13:58.883921","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:58.910122","AccumulateImages","STOP","00:00:00.026201","",""
"2015-11-25 15:13:59.051491","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:59.085610","AccumulateImages","STOP","00:00:00.034119","",""
"2015-11-25 15:13:59.235997","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:59.265338","AccumulateImages","STOP","00:00:00.029341","",""
"2015-11-25 15:13:59.407372","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:59.434398","AccumulateImages","STOP","00:00:00.027026","",""
"2015-11-25 15:13:59.586042","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:59.614119","AccumulateImages","STOP","00:00:00.028077","",""
"2015-11-25 15:13:59.754324","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:59.783081","AccumulateImages","STOP","00:00:00.028757","",""
"2015-11-25 15:13:59.941767","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:13:59.968004","AccumulateImages","STOP","00:00:00.026237","",""
"2015-11-25 15:14:00.110855","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:00.136297","AccumulateImages","STOP","00:00:00.025442","",""
"2015-11-25 15:14:00.304371","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:00.337615","AccumulateImages","STOP","00:00:00.033244","",""
"2015-11-25 15:14:00.486923","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:00.512492","AccumulateImages","STOP","00:00:00.025569","",""
"2015-11-25 15:14:00.660510","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:00.688392","AccumulateImages","STOP","00:00:00.027882","",""
"2015-11-25 15:14:00.831326","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:00.856910","AccumulateImages","STOP","00:00:00.025584","",""
"2015-11-25 15:14:00.991376","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:01.016725","AccumulateImages","STOP","00:00:00.025349","",""
"2015-11-25 15:14:01.166680","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:01.194512","AccumulateImages","STOP","00:00:00.027832","",""
"2015-11-25 15:14:01.337713","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:01.362971","AccumulateImages","STOP","00:00:00.025258","",""
"2015-11-25 15:14:01.504493","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:01.530463","AccumulateImages","STOP","00:00:00.025970","",""
"2015-11-25 15:14:01.662306","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:01.690026","AccumulateImages","STOP","00:00:00.027720","",""
"2015-11-25 15:14:01.825805","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:01.852005","AccumulateImages","STOP","00:00:00.026200","",""
"2015-11-25 15:14:01.992929","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:02.022183","AccumulateImages","STOP","00:00:00.029254","",""
"2015-11-25 15:14:02.178970","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:02.211878","AccumulateImages","STOP","00:00:00.032908","",""
"2015-11-25 15:14:02.356505","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:02.384818","AccumulateImages","STOP","00:00:00.028313","",""
"2015-11-25 15:14:02.530866","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:02.558007","AccumulateImages","STOP","00:00:00.027141","",""
"2015-11-25 15:14:02.705345","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:02.734463","AccumulateImages","STOP","00:00:00.029118","",""
"2015-11-25 15:14:02.877919","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:02.903780","AccumulateImages","STOP","00:00:00.025861","",""
"2015-11-25 15:14:03.046558","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:03.075408","AccumulateImages","STOP","00:00:00.028850","",""
"2015-11-25 15:14:03.219356","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:03.247028","AccumulateImages","STOP","00:00:00.027672","",""
"2015-11-25 15:14:03.394108","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:03.423445","AccumulateImages","STOP","00:00:00.029337","",""
"2015-11-25 15:14:03.569759","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:03.597375","AccumulateImages","STOP","00:00:00.027616","",""
"2015-11-25 15:14:03.744043","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:03.774015","AccumulateImages","STOP","00:00:00.029972","",""
"2015-11-25 15:14:03.916070","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:03.946294","AccumulateImages","STOP","00:00:00.030224","",""
"2015-11-25 15:14:04.091310","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:04.119245","AccumulateImages","STOP","00:00:00.027935","",""
"2015-11-25 15:14:04.273467","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:04.299158","AccumulateImages","STOP","00:00:00.025691","",""
"2015-11-25 15:14:04.438310","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:04.463826","AccumulateImages","STOP","00:00:00.025516","",""
"2015-11-25 15:14:04.604967","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:04.631082","AccumulateImages","STOP","00:00:00.026115","",""
"2015-11-25 15:14:04.777863","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:04.803283","AccumulateImages","STOP","00:00:00.025420","",""
"2015-11-25 15:14:04.944274","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:04.970935","AccumulateImages","STOP","00:00:00.026661","",""
"2015-11-25 15:14:05.117811","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:05.143170","AccumulateImages","STOP","00:00:00.025359","",""
"2015-11-25 15:14:05.285791","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:05.312236","AccumulateImages","STOP","00:00:00.026445","",""
"2015-11-25 15:14:05.460661","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:05.488701","AccumulateImages","STOP","00:00:00.028040","",""
"2015-11-25 15:14:05.632022","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:05.661455","AccumulateImages","STOP","00:00:00.029433","",""
"2015-11-25 15:14:05.805953","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:05.831068","AccumulateImages","STOP","00:00:00.025115","",""
"2015-11-25 15:14:05.977929","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:06.006491","AccumulateImages","STOP","00:00:00.028562","",""
"2015-11-25 15:14:06.147591","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:06.173134","AccumulateImages","STOP","00:00:00.025543","",""
"2015-11-25 15:14:06.321429","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:06.347548","AccumulateImages","STOP","00:00:00.026119","",""
"2015-11-25 15:14:06.493106","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:06.522408","AccumulateImages","STOP","00:00:00.029302","",""
"2015-11-25 15:14:06.670299","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:06.699068","AccumulateImages","STOP","00:00:00.028769","",""
"2015-11-25 15:14:06.845590","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:06.872018","AccumulateImages","STOP","00:00:00.026428","",""
"2015-11-25 15:14:07.017896","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:07.052313","AccumulateImages","STOP","00:00:00.034417","",""
"2015-11-25 15:14:07.201890","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:07.228953","AccumulateImages","STOP","00:00:00.027063","",""
"2015-11-25 15:14:07.379795","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:07.408897","AccumulateImages","STOP","00:00:00.029102","",""
"2015-11-25 15:14:07.557627","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:07.586649","AccumulateImages","STOP","00:00:00.029022","",""
"2015-11-25 15:14:07.733640","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:07.761448","AccumulateImages","STOP","00:00:00.027808","",""
"2015-11-25 15:14:07.910817","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:07.936672","AccumulateImages","STOP","00:00:00.025855","",""
"2015-11-25 15:14:08.081828","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:08.109945","AccumulateImages","STOP","00:00:00.028117","",""
"2015-11-25 15:14:08.248689","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:08.279805","AccumulateImages","STOP","00:00:00.031116","",""
"2015-11-25 15:14:08.429228","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:08.454549","AccumulateImages","STOP","00:00:00.025321","",""
"2015-11-25 15:14:08.604726","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:08.630356","AccumulateImages","STOP","00:00:00.025630","",""
"2015-11-25 15:14:08.771375","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:08.798941","AccumulateImages","STOP","00:00:00.027566","",""
"2015-11-25 15:14:08.935032","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:08.961096","AccumulateImages","STOP","00:00:00.026064","",""
"2015-11-25 15:14:09.111375","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:09.136412","AccumulateImages","STOP","00:00:00.025037","",""
"2015-11-25 15:14:09.284656","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:09.317468","AccumulateImages","STOP","00:00:00.032812","",""
"2015-11-25 15:14:09.458550","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:09.483939","AccumulateImages","STOP","00:00:00.025389","",""
"2015-11-25 15:14:09.630837","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:09.656227","AccumulateImages","STOP","00:00:00.025390","",""
"2015-11-25 15:14:09.807982","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:09.834947","AccumulateImages","STOP","00:00:00.026965","",""
"2015-11-25 15:14:09.979772","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:10.009063","AccumulateImages","STOP","00:00:00.029291","",""
"2015-11-25 15:14:10.155741","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:10.182605","AccumulateImages","STOP","00:00:00.026864","",""
"2015-11-25 15:14:10.320836","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:10.347923","AccumulateImages","STOP","00:00:00.027087","",""
"2015-11-25 15:14:10.496302","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:10.522017","AccumulateImages","STOP","00:00:00.025715","",""
"2015-11-25 15:14:10.661261","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:10.687729","AccumulateImages","STOP","00:00:00.026468","",""
"2015-11-25 15:14:10.835012","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:10.862920","AccumulateImages","STOP","00:00:00.027908","",""
"2015-11-25 15:14:11.010325","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:11.046927","AccumulateImages","STOP","00:00:00.036602","",""
"2015-11-25 15:14:11.183610","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:11.210790","AccumulateImages","STOP","00:00:00.027180","",""
"2015-11-25 15:14:11.350368","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:11.378763","AccumulateImages","STOP","00:00:00.028395","",""
"2015-11-25 15:14:11.527437","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:11.554470","AccumulateImages","STOP","00:00:00.027033","",""
"2015-11-25 15:14:11.707105","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:11.737929","AccumulateImages","STOP","00:00:00.030824","",""
"2015-11-25 15:14:11.891656","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:11.918304","AccumulateImages","STOP","00:00:00.026648","",""
"2015-11-25 15:14:12.071089","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:12.098406","AccumulateImages","STOP","00:00:00.027317","",""
"2015-11-25 15:14:12.260376","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:12.291514","AccumulateImages","STOP","00:00:00.031138","",""
"2015-11-25 15:14:12.445416","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:12.476502","AccumulateImages","STOP","00:00:00.031086","",""
"2015-11-25 15:14:12.618655","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:12.645786","AccumulateImages","STOP","00:00:00.027131","",""
"2015-11-25 15:14:12.791807","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:12.816684","AccumulateImages","STOP","00:00:00.024877","",""
"2015-11-25 15:14:12.973354","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:12.998879","AccumulateImages","STOP","00:00:00.025525","",""
"2015-11-25 15:14:13.147070","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:13.180838","AccumulateImages","STOP","00:00:00.033768","",""
"2015-11-25 15:14:13.327803","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:13.353337","AccumulateImages","STOP","00:00:00.025534","",""
"2015-11-25 15:14:13.494763","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:13.520041","AccumulateImages","STOP","00:00:00.025278","",""
"2015-11-25 15:14:13.663215","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:13.691538","AccumulateImages","STOP","00:00:00.028323","",""
"2015-11-25 15:14:13.834758","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:13.860733","AccumulateImages","STOP","00:00:00.025975","",""
"2015-11-25 15:14:14.010408","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:14.040934","AccumulateImages","STOP","00:00:00.030526","",""
"2015-11-25 15:14:14.184284","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:14.209865","AccumulateImages","STOP","00:00:00.025581","",""
"2015-11-25 15:14:14.357721","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:14.390979","AccumulateImages","STOP","00:00:00.033258","",""
"2015-11-25 15:14:14.532326","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:14.559137","AccumulateImages","STOP","00:00:00.026811","",""
"2015-11-25 15:14:14.708501","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:14.734468","AccumulateImages","STOP","00:00:00.025967","",""
"2015-11-25 15:14:14.882535","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:14.912107","AccumulateImages","STOP","00:00:00.029572","",""
"2015-11-25 15:14:15.055298","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:15.079769","AccumulateImages","STOP","00:00:00.024471","",""
"2015-11-25 15:14:15.219613","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:15.245734","AccumulateImages","STOP","00:00:00.026121","",""
"2015-11-25 15:14:15.395064","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:15.421745","AccumulateImages","STOP","00:00:00.026681","",""
"2015-11-25 15:14:15.571402","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:15.597375","AccumulateImages","STOP","00:00:00.025973","",""
"2015-11-25 15:14:15.748484","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:15.775871","AccumulateImages","STOP","00:00:00.027387","",""
"2015-11-25 15:14:15.917433","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:15.947522","AccumulateImages","STOP","00:00:00.030089","",""
"2015-11-25 15:14:16.099334","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:16.134705","AccumulateImages","STOP","00:00:00.035371","",""
"2015-11-25 15:14:16.281744","AccumulateImages","START","00:00:00","",""
"2015-11-25 15:14:16.317550","AccumulateImages","STOP","00:00:00.035806","",""
"2015-11-25 15:14:16.466675","AccumulateImages","START","00:00:00","",""
